2025 Federal Election House of Representatives Distribution of Preferences By Division [Event:31496 Phase:FinalResults Generated:2025-06-16T10:39:02 Cycle:194a421d-c559-4a18-a78a-90c7cf2acb4e Created:2025-06-16T10:36:42 Environment:PROD Site:CANBERRA Server:Internal Version:10.11.386.0]
StateAb,DivisionID,DivisionNm,CountNumber,BallotPosition,CandidateID,Surname,GivenNm,PartyAb,PartyNm,Elected,HistoricElected,CalculationType,CalculationValue
VIC,218,Indi,5,2,40842,BRIDGES,Mitch,ALP,Australian Labor Party,N,N,Preference Percent,10.12
VIC,218,Indi,5,2,40842,BRIDGES,Mitch,ALP,Australian Labor Party,N,N,Transfer Count,1237
VIC,218,Indi,5,2,40842,BRIDGES,Mitch,ALP,Australian Labor Party,N,N,Transfer Percent,24.69
VIC,218,Indi,5,3,40750,TRENERY,James,LP,Liberal,N,N,Preference Count,34201
VIC,218,Indi,5,3,40750,TRENERY,James,LP,Liberal,N,N,Preference Percent,32.34
VIC,218,Indi,5,3,40750,TRENERY,James,LP,Liberal,N,N,Transfer Count,300
VIC,218,Indi,5,3,40750,TRENERY,James,LP,Liberal,N,N,Transfer Percent,5.99
VIC,218,Indi,5,4,41626,THOMAS,Athol,ON,Pauline Hanson's One Nation,N,N,Preference Count,11298
VIC,218,Indi,5,4,41626,THOMAS,Athol,ON,Pauline Hanson's One Nation,N,N,Preference Percent,10.68
VIC,218,Indi,5,4,41626,THOMAS,Athol,ON,Pauline Hanson's One Nation,N,N,Transfer Count,668
VIC,218,Indi,5,4,41626,THOMAS,Athol,ON,Pauline Hanson's One Nation,N,N,Transfer Percent,13.33
VIC,218,Indi,5,5,41125,REGAN,Alysia,GVIC,The Greens,N,N,Preference Count,0
VIC,218,Indi,5,5,41125,REGAN,Alysia,GVIC,The Greens,N,N,Preference Percent,0
VIC,218,Indi,5,5,41125,REGAN,Alysia,GVIC,The Greens,N,N,Transfer Count,-5010
VIC,218,Indi,5,5,41125,REGAN,Alysia,GVIC,The Greens,N,N,Transfer Percent,-100
VIC,218,Indi,5,6,41314,QUILTY,Tim,LTP,Libertarian,N,N,Preference Count,0
VIC,218,Indi,5,6,41314,QUILTY,Tim,LTP,Libertarian,N,N,Preference Percent,0
VIC,218,Indi,5,6,41314,QUILTY,Tim,LTP,Libertarian,N,N,Transfer Count,0
VIC,218,Indi,5,6,41314,QUILTY,Tim,LTP,Libertarian,N,N,Transfer Percent,0
VIC,218,Indi,5,7,41573,WHITE,Michael,FFPA,Family First,N,N,Preference Count,0
VIC,218,Indi,5,7,41573,WHITE,Michael,FFPA,Family First,N,N,Preference Percent,0
VIC,218,Indi,5,7,41573,WHITE,Michael,FFPA,Family First,N,N,Transfer Count,0
VIC,218,Indi,5,7,41573,WHITE,Michael,FFPA,Family First,N,N,Transfer Percent,0
VIC,218,Indi,5,8,41929,HOWMAN,Ben,HMP,Legalise Cannabis Party,N,N,Preference Count,0
VIC,218,Indi,5,8,41929,HOWMAN,Ben,HMP,Legalise Cannabis Party,N,N,Preference Percent,0
VIC,218,Indi,5,8,41929,HOWMAN,Ben,HMP,Legalise Cannabis Party,N,N,Transfer Count,0
VIC,218,Indi,5,8,41929,HOWMAN,Ben,HMP,Legalise Cannabis Party,N,N,Transfer Percent,0
VIC,218,Indi,5,9,40628,McFARLANE,Mark,IND,Independent,N,N,Preference Count,0
VIC,218,Indi,5,9,40628,McFARLANE,Mark,IND,Independent,N,N,Preference Percent,0
VIC,218,Indi,5,9,40628,McFARLANE,Mark,IND,Independent,N,N,Transfer Count,0
VIC,218,Indi,5,9,40628,McFARLANE,Mark,IND,Independent,N,N,Transfer Percent,0
VIC,218,Indi,6,1,32086,HAINES,Helen,IND,Independent,Y,Y,Preference Count,57375
VIC,218,Indi,6,1,32086,HAINES,Helen,IND,Independent,Y,Y,Preference Percent,54.25
VIC,218,Indi,6,1,32086,HAINES,Helen,IND,Independent,Y,Y,Transfer Count,7819
VIC,218,Indi,6,1,32086,HAINES,Helen,IND,Independent,Y,Y,Transfer Percent,73.03
VIC,218,Indi,6,2,40842,BRIDGES,Mitch,ALP,Australian Labor Party,N,N,Preference Count,0
VIC,218,Indi,6,2,40842,BRIDGES,Mitch,ALP,Australian Labor Party,N,N,Preference Percent,0
VIC,218,Indi,6,2,40842,BRIDGES,Mitch,ALP,Australian Labor Party,N,N,Transfer Count,-10706
VIC,218,Indi,6,2,40842,BRIDGES,Mitch,ALP,Australian Labor Party,N,N,Transfer Percent,-100
VIC,218,Indi,6,3,40750,TRENERY,James,LP,Liberal,N,N,Preference Count,35729
VIC,218,Indi,6,3,40750,TRENERY,James,LP,Liberal,N,N,Preference Percent,33.78
VIC,218,Indi,6,3,40750,TRENERY,James,LP,Liberal,N,N,Transfer Count,1528
VIC,218,Indi,6,3,40750,TRENERY,James,LP,Liberal,N,N,Transfer Percent,14.27
VIC,218,Indi,6,4,41626,THOMAS,Athol,ON,Pauline Hanson's One Nation,N,N,Preference Count,12657
VIC,218,Indi,6,4,41626,THOMAS,Athol,ON,Pauline Hanson's One Nation,N,N,Preference Percent,11.97
VIC,218,Indi,6,4,41626,THOMAS,Athol,ON,Pauline Hanson's One Nation,N,N,Transfer Count,1359
VIC,218,Indi,6,4,41626,THOMAS,Athol,ON,Pauline Hanson's One Nation,N,N,Transfer Percent,12.69
VIC,218,Indi,6,5,41125,REGAN,Alysia,GVIC,The Greens,N,N,Preference Count,0
VIC,218,Indi,6,5,41125,REGAN,Alysia,GVIC,The Greens,N,N,Preference Percent,0
VIC,218,Indi,6,5,41125,REGAN,Alysia,GVIC,The Greens,N,N,Transfer Count,0
VIC,218,Indi,6,5,41125,REGAN,Alysia,GVIC,The Greens,N,N,Transfer Percent,0
VIC,218,Indi,6,6,41314,QUILTY,Tim,LTP,Libertarian,N,N,Preference Count,0
VIC,218,Indi,6,6,41314,QUILTY,Tim,LTP,Libertarian,N,N,Preference Percent,0
VIC,218,Indi,6,6,41314,QUILTY,Tim,LTP,Libertarian,N,N,Transfer Count,0
VIC,218,Indi,6,6,41314,QUILTY,Tim,LTP,Libertarian,N,N,Transfer Percent,0
VIC,218,Indi,6,7,41573,WHITE,Michael,FFPA,Family First,N,N,Preference Count,0
VIC,218,Indi,6,7,41573,WHITE,Michael,FFPA,Family First,N,N,Preference Percent,0
VIC,218,Indi,6,7,41573,WHITE,Michael,FFPA,Family First,N,N,Transfer Count,0
VIC,218,Indi,6,7,41573,WHITE,Michael,FFPA,Family First,N,N,Transfer Percent,0
VIC,218,Indi,6,8,41929,HOWMAN,Ben,HMP,Legalise Cannabis Party,N,N,Preference Count,0
VIC,218,Indi,6,8,41929,HOWMAN,Ben,HMP,Legalise Cannabis Party,N,N,Preference Percent,0
VIC,218,Indi,6,8,41929,HOWMAN,Ben,HMP,Legalise Cannabis Party,N,N,Transfer Count,0
VIC,218,Indi,6,8,41929,HOWMAN,Ben,HMP,Legalise Cannabis Party,N,N,Transfer Percent,0
VIC,218,Indi,6,9,40628,McFARLANE,Mark,IND,Independent,N,N,Preference Count,0
VIC,218,Indi,6,9,40628,McFARLANE,Mark,IND,Independent,N,N,Preference Percent,0
VIC,218,Indi,6,9,40628,McFARLANE,Mark,IND,Independent,N,N,Transfer Count,0
VIC,218,Indi,6,9,40628,McFARLANE,Mark,IND,Independent,N,N,Transfer Percent,0
VIC,218,Indi,7,1,32086,HAINES,Helen,IND,Independent,Y,Y,Preference Count,62014
VIC,218,Indi,7,1,32086,HAINES,Helen,IND,Independent,Y,Y,Preference Percent,58.64
VIC,218,Indi,7,1,32086,HAINES,Helen,IND,Independent,Y,Y,Transfer Count,4639
VIC,218,Indi,7,1,32086,HAINES,Helen,IND,Independent,Y,Y,Transfer Percent,36.65
VIC,218,Indi,7,2,40842,BRIDGES,Mitch,ALP,Australian Labor Party,N,N,Preference Count,0
VIC,218,Indi,7,2,40842,BRIDGES,Mitch,ALP,Australian Labor Party,N,N,Preference Percent,0
VIC,218,Indi,7,2,40842,BRIDGES,Mitch,ALP,Australian Labor Party,N,N,Transfer Count,0
VIC,218,Indi,7,2,40842,BRIDGES,Mitch,ALP,Australian Labor Party,N,N,Transfer Percent,0
VIC,218,Indi,7,3,40750,TRENERY,James,LP,Liberal,N,N,Preference Count,43747
VIC,218,Indi,7,3,40750,TRENERY,James,LP,Liberal,N,N,Preference Percent,41.36
VIC,218,Indi,7,3,40750,TRENERY,James,LP,Liberal,N,N,Transfer Count,8018
VIC,218,Indi,7,3,40750,TRENERY,James,LP,Liberal,N,N,Transfer Percent,63.35
VIC,218,Indi,7,4,41626,THOMAS,Athol,ON,Pauline Hanson's One Nation,N,N,Preference Count,0
VIC,218,Indi,7,4,41626,THOMAS,Athol,ON,Pauline Hanson's One Nation,N,N,Preference Percent,0
VIC,218,Indi,7,4,41626,THOMAS,Athol,ON,Pauline Hanson's One Nation,N,N,Transfer Count,-12657
VIC,218,Indi,7,4,41626,THOMAS,Athol,ON,Pauline Hanson's One Nation,N,N,Transfer Percent,-100
VIC,218,Indi,7,5,41125,REGAN,Alysia,GVIC,The Greens,N,N,Preference Count,0
VIC,218,Indi,7,5,41125,REGAN,Alysia,GVIC,The Greens,N,N,Preference Percent,0
VIC,218,Indi,7,5,41125,REGAN,Alysia,GVIC,The Greens,N,N,Transfer Count,0
VIC,218,Indi,7,5,41125,REGAN,Alysia,GVIC,The Greens,N,N,Transfer Percent,0
VIC,218,Indi,7,6,41314,QUILTY,Tim,LTP,Libertarian,N,N,Preference Count,0
VIC,218,Indi,7,6,41314,QUILTY,Tim,LTP,Libertarian,N,N,Preference Percent,0
VIC,218,Indi,7,6,41314,QUILTY,Tim,LTP,Libertarian,N,N,Transfer Count,0
VIC,218,Indi,7,6,41314,QUILTY,Tim,LTP,Libertarian,N,N,Transfer Percent,0
VIC,218,Indi,7,7,41573,WHITE,Michael,FFPA,Family First,N,N,Preference Count,0
VIC,218,Indi,7,7,41573,WHITE,Michael,FFPA,Family First,N,N,Preference Percent,0
VIC,218,Indi,7,7,41573,WHITE,Michael,FFPA,Family First,N,N,Transfer Count,0
VIC,218,Indi,7,7,41573,WHITE,Michael,FFPA,Family First,N,N,Transfer Percent,0
VIC,218,Indi,7,8,41929,HOWMAN,Ben,HMP,Legalise Cannabis Party,N,N,Preference Count,0
VIC,218,Indi,7,8,41929,HOWMAN,Ben,HMP,Legalise Cannabis Party,N,N,Preference Percent,0
VIC,218,Indi,7,8,41929,HOWMAN,Ben,HMP,Legalise Cannabis Party,N,N,Transfer Count,0
VIC,218,Indi,7,8,41929,HOWMAN,Ben,HMP,Legalise Cannabis Party,N,N,Transfer Percent,0
VIC,218,Indi,7,9,40628,McFARLANE,Mark,IND,Independent,N,N,Preference Count,0
VIC,218,Indi,7,9,40628,McFARLANE,Mark,IND,Independent,N,N,Preference Percent,0
VIC,218,Indi,7,9,40628,McFARLANE,Mark,IND,Independent,N,N,Transfer Count,0
VIC,218,Indi,7,9,40628,McFARLANE,Mark,IND,Independent,N,N,Transfer Percent,0
VIC,219,Isaacs,0,1,40811,DREYFUS,Mark,ALP,Australian Labor Party,Y,Y,Preference Count,53454
VIC,219,Isaacs,0,1,40811,DREYFUS,Mark,ALP,Australian Labor Party,Y,Y,Preference Percent,49.41
VIC,219,Isaacs,0,1,40811,DREYFUS,Mark,ALP,Australian Labor Party,Y,Y,Transfer Count,0
VIC,219,Isaacs,0,1,40811,DREYFUS,Mark,ALP,Australian Labor Party,Y,Y,Transfer Percent,0
VIC,219,Isaacs,0,2,41127,KIRWAN,Matthew,GVIC,The Greens,N,N,Preference Count,15200
VIC,219,Isaacs,0,2,41127,KIRWAN,Matthew,GVIC,The Greens,N,N,Preference Percent,14.05
VIC,219,Isaacs,0,2,41127,KIRWAN,Matthew,GVIC,The Greens,N,N,Transfer Count,0
VIC,219,Isaacs,0,2,41127,KIRWAN,Matthew,GVIC,The Greens,N,N,Transfer Percent,0
VIC,219,Isaacs,0,3,41543,HARMSE,Audrey,FFPA,Family First,N,N,Preference Count,3878
VIC,219,Isaacs,0,3,41543,HARMSE,Audrey,FFPA,Family First,N,N,Preference Percent,3.58
VIC,219,Isaacs,0,3,41543,HARMSE,Audrey,FFPA,Family First,N,N,Transfer Count,0
VIC,219,Isaacs,0,3,41543,HARMSE,Audrey,FFPA,Family First,N,N,Transfer Percent,0
VIC,219,Isaacs,0,4,40753,OTTEY,Fiona,LP,Liberal,N,N,Preference Count,30660
VIC,219,Isaacs,0,4,40753,OTTEY,Fiona,LP,Liberal,N,N,Preference Percent,28.34
VIC,219,Isaacs,0,4,40753,OTTEY,Fiona,LP,Liberal,N,N,Transfer Count,0
VIC,219,Isaacs,0,4,40753,OTTEY,Fiona,LP,Liberal,N,N,Transfer Percent,0
VIC,219,Isaacs,0,5,41619,McMAHON,Geoff,ON,Pauline Hanson's One Nation,N,N,Preference Count,4989
VIC,219,Isaacs,0,5,41619,McMAHON,Geoff,ON,Pauline Hanson's One Nation,N,N,Preference Percent,4.61
VIC,219,Isaacs,0,5,41619,McMAHON,Geoff,ON,Pauline Hanson's One Nation,N,N,Transfer Count,0
VIC,219,Isaacs,0,5,41619,McMAHON,Geoff,ON,Pauline Hanson's One Nation,N,N,Transfer Percent,0
VIC,219,Isaacs,1,1,40811,DREYFUS,Mark,ALP,Australian Labor Party,Y,Y,Preference Count,54126
VIC,219,Isaacs,1,1,40811,DREYFUS,Mark,ALP,Australian Labor Party,Y,Y,Preference Percent,50.03
VIC,219,Isaacs,1,1,40811,DREYFUS,Mark,ALP,Australian Labor Party,Y,Y,Transfer Count,672
VIC,219,Isaacs,1,1,40811,DREYFUS,Mark,ALP,Australian Labor Party,Y,Y,Transfer Percent,17.33
VIC,219,Isaacs,1,2,41127,KIRWAN,Matthew,GVIC,The Greens,N,N,Preference Count,16069
VIC,219,Isaacs,1,2,41127,KIRWAN,Matthew,GVIC,The Greens,N,N,Preference Percent,14.85
VIC,219,Isaacs,1,2,41127,KIRWAN,Matthew,GVIC,The Greens,N,N,Transfer Count,869
VIC,219,Isaacs,1,2,41127,KIRWAN,Matthew,GVIC,The Greens,N,N,Transfer Percent,22.41
VIC,219,Isaacs,1,3,41543,HARMSE,Audrey,FFPA,Family First,N,N,Preference Count,0
VIC,219,Isaacs,1,3,41543,HARMSE,Audrey,FFPA,Family First,N,N,Preference Percent,0
VIC,219,Isaacs,1,3,41543,HARMSE,Audrey,FFPA,Family First,N,N,Transfer Count,-3878
VIC,219,Isaacs,1,3,41543,HARMSE,Audrey,FFPA,Family First,N,N,Transfer Percent,-100
VIC,219,Isaacs,1,4,40753,OTTEY,Fiona,LP,Liberal,N,N,Preference Count,31552
VIC,219,Isaacs,1,4,40753,OTTEY,Fiona,LP,Liberal,N,N,Preference Percent,29.17
VIC,219,Isaacs,1,4,40753,OTTEY,Fiona,LP,Liberal,N,N,Transfer Count,892
VIC,219,Isaacs,1,4,40753,OTTEY,Fiona,LP,Liberal,N,N,Transfer Percent,23
VIC,219,Isaacs,1,5,41619,McMAHON,Geoff,ON,Pauline Hanson's One Nation,N,N,Preference Count,6434
VIC,219,Isaacs,1,5,41619,McMAHON,Geoff,ON,Pauline Hanson's One Nation,N,N,Preference Percent,5.95
VIC,219,Isaacs,1,5,41619,McMAHON,Geoff,ON,Pauline Hanson's One Nation,N,N,Transfer Count,1445
VIC,219,Isaacs,1,5,41619,McMAHON,Geoff,ON,Pauline Hanson's One Nation,N,N,Transfer Percent,37.26
VIC,219,Isaacs,2,1,40811,DREYFUS,Mark,ALP,Australian Labor Party,Y,Y,Preference Count,55100
VIC,219,Isaacs,2,1,40811,DREYFUS,Mark,ALP,Australian Labor Party,Y,Y,Preference Percent,50.93
VIC,219,Isaacs,2,1,40811,DREYFUS,Mark,ALP,Australian Labor Party,Y,Y,Transfer Count,974
VIC,219,Isaacs,2,1,40811,DREYFUS,Mark,ALP,Australian Labor Party,Y,Y,Transfer Percent,15.14
VIC,219,Isaacs,2,2,41127,KIRWAN,Matthew,GVIC,The Greens,N,N,Preference Count,17118
VIC,219,Isaacs,2,2,41127,KIRWAN,Matthew,GVIC,The Greens,N,N,Preference Percent,15.82
VIC,219,Isaacs,2,2,41127,KIRWAN,Matthew,GVIC,The Greens,N,N,Transfer Count,1049
VIC,219,Isaacs,2,2,41127,KIRWAN,Matthew,GVIC,The Greens,N,N,Transfer Percent,16.3
VIC,219,Isaacs,2,3,41543,HARMSE,Audrey,FFPA,Family First,N,N,Preference Count,0
VIC,219,Isaacs,2,3,41543,HARMSE,Audrey,FFPA,Family First,N,N,Preference Percent,0
VIC,219,Isaacs,2,3,41543,HARMSE,Audrey,FFPA,Family First,N,N,Transfer Count,0
VIC,219,Isaacs,2,3,41543,HARMSE,Audrey,FFPA,Family First,N,N,Transfer Percent,0
VIC,219,Isaacs,2,4,40753,OTTEY,Fiona,LP,Liberal,N,N,Preference Count,35963
VIC,219,Isaacs,2,4,40753,OTTEY,Fiona,LP,Liberal,N,N,Preference Percent,33.24
VIC,219,Isaacs,2,4,40753,OTTEY,Fiona,LP,Liberal,N,N,Transfer Count,4411
VIC,219,Isaacs,2,4,40753,OTTEY,Fiona,LP,Liberal,N,N,Transfer Percent,68.56
VIC,219,Isaacs,2,5,41619,McMAHON,Geoff,ON,Pauline Hanson's One Nation,N,N,Preference Count,0
VIC,219,Isaacs,2,5,41619,McMAHON,Geoff,ON,Pauline Hanson's One Nation,N,N,Preference Percent,0
VIC,219,Isaacs,2,5,41619,McMAHON,Geoff,ON,Pauline Hanson's One Nation,N,N,Transfer Count,-6434
VIC,219,Isaacs,2,5,41619,McMAHON,Geoff,ON,Pauline Hanson's One Nation,N,N,Transfer Percent,-100
VIC,219,Isaacs,3,1,40811,DREYFUS,Mark,ALP,Australian Labor Party,Y,Y,Preference Count,69604
VIC,219,Isaacs,3,1,40811,DREYFUS,Mark,ALP,Australian Labor Party,Y,Y,Preference Percent,64.34
VIC,219,Isaacs,3,1,40811,DREYFUS,Mark,ALP,Australian Labor Party,Y,Y,Transfer Count,14504
VIC,219,Isaacs,3,1,40811,DREYFUS,Mark,ALP,Australian Labor Party,Y,Y,Transfer Percent,84.73
VIC,219,Isaacs,3,2,41127,KIRWAN,Matthew,GVIC,The Greens,N,N,Preference Count,0
VIC,219,Isaacs,3,2,41127,KIRWAN,Matthew,GVIC,The Greens,N,N,Preference Percent,0
VIC,219,Isaacs,3,2,41127,KIRWAN,Matthew,GVIC,The Greens,N,N,Transfer Count,-17118
VIC,219,Isaacs,3,2,41127,KIRWAN,Matthew,GVIC,The Greens,N,N,Transfer Percent,-100
VIC,219,Isaacs,3,3,41543,HARMSE,Audrey,FFPA,Family First,N,N,Preference Count,0
VIC,219,Isaacs,3,3,41543,HARMSE,Audrey,FFPA,Family First,N,N,Preference Percent,0
VIC,219,Isaacs,3,3,41543,HARMSE,Audrey,FFPA,Family First,N,N,Transfer Count,0
VIC,219,Isaacs,3,3,41543,HARMSE,Audrey,FFPA,Family First,N,N,Transfer Percent,0
VIC,219,Isaacs,3,4,40753,OTTEY,Fiona,LP,Liberal,N,N,Preference Count,38577
VIC,219,Isaacs,3,4,40753,OTTEY,Fiona,LP,Liberal,N,N,Preference Percent,35.66
VIC,219,Isaacs,3,4,40753,OTTEY,Fiona,LP,Liberal,N,N,Transfer Count,2614
VIC,219,Isaacs,3,4,40753,OTTEY,Fiona,LP,Liberal,N,N,Transfer Percent,15.27
VIC,219,Isaacs,3,5,41619,McMAHON,Geoff,ON,Pauline Hanson's One Nation,N,N,Preference Count,0
VIC,219,Isaacs,3,5,41619,McMAHON,Geoff,ON,Pauline Hanson's One Nation,N,N,Preference Percent,0
VIC,219,Isaacs,3,5,41619,McMAHON,Geoff,ON,Pauline Hanson's One Nation,N,N,Transfer Count,0
VIC,219,Isaacs,3,5,41619,McMAHON,Geoff,ON,Pauline Hanson's One Nation,N,N,Transfer Percent,0
VIC,220,Jagajaga,0,1,42080,MOHAMED,Abdi,IND,Independent,N,N,Preference Count,1518
VIC,220,Jagajaga,0,1,42080,MOHAMED,Abdi,IND,Independent,N,N,Preference Percent,1.37
VIC,220,Jagajaga,0,1,42080,MOHAMED,Abdi,IND,Independent,N,N,Transfer Count,0
VIC,220,Jagajaga,0,1,42080,MOHAMED,Abdi,IND,Independent,N,N,Transfer Percent,0
VIC,220,Jagajaga,0,2,41536,RANCIE,Rae,FFPA,Family First,N,N,Preference Count,2775
VIC,220,Jagajaga,0,2,41536,RANCIE,Rae,FFPA,Family First,N,N,Preference Percent,2.5
VIC,220,Jagajaga,0,2,41536,RANCIE,Rae,FFPA,Family First,N,N,Transfer Count,0
VIC,220,Jagajaga,0,2,41536,RANCIE,Rae,FFPA,Family First,N,N,Transfer Percent,0
VIC,220,Jagajaga,0,3,40764,PARR,Chris,LP,Liberal,N,N,Preference Count,32724
VIC,220,Jagajaga,0,3,40764,PARR,Chris,LP,Liberal,N,N,Preference Percent,29.45
VIC,220,Jagajaga,0,3,40764,PARR,Chris,LP,Liberal,N,N,Transfer Count,0
VIC,220,Jagajaga,0,3,40764,PARR,Chris,LP,Liberal,N,N,Transfer Percent,0
VIC,220,Jagajaga,0,4,41095,SANDFORD,Jy,GVIC,The Greens,N,N,Preference Count,17334
VIC,220,Jagajaga,0,4,41095,SANDFORD,Jy,GVIC,The Greens,N,N,Preference Percent,15.6
VIC,220,Jagajaga,0,4,41095,SANDFORD,Jy,GVIC,The Greens,N,N,Transfer Count,0
VIC,220,Jagajaga,0,4,41095,SANDFORD,Jy,GVIC,The Greens,N,N,Transfer Percent,0
VIC,220,Jagajaga,0,5,41542,KEARNEY,Chris,IND,Independent,N,N,Preference Count,5167
VIC,220,Jagajaga,0,5,41542,KEARNEY,Chris,IND,Independent,N,N,Preference Percent,4.65
VIC,220,Jagajaga,0,5,41542,KEARNEY,Chris,IND,Independent,N,N,Transfer Count,0
VIC,220,Jagajaga,0,5,41542,KEARNEY,Chris,IND,Independent,N,N,Transfer Percent,0
VIC,220,Jagajaga,0,6,41617,RALPH,Leslie,ON,Pauline Hanson's One Nation,N,N,Preference Count,4297
VIC,220,Jagajaga,0,6,41617,RALPH,Leslie,ON,Pauline Hanson's One Nation,N,N,Preference Percent,3.87
VIC,220,Jagajaga,0,6,41617,RALPH,Leslie,ON,Pauline Hanson's One Nation,N,N,Transfer Count,0
VIC,220,Jagajaga,0,6,41617,RALPH,Leslie,ON,Pauline Hanson's One Nation,N,N,Transfer Percent,0
VIC,220,Jagajaga,0,7,40833,THWAITES,Kate,ALP,Australian Labor Party,Y,Y,Preference Count,47284
VIC,220,Jagajaga,0,7,40833,THWAITES,Kate,ALP,Australian Labor Party,Y,Y,Preference Percent,42.56
VIC,220,Jagajaga,0,7,40833,THWAITES,Kate,ALP,Australian Labor Party,Y,Y,Transfer Count,0
VIC,220,Jagajaga,0,7,40833,THWAITES,Kate,ALP,Australian Labor Party,Y,Y,Transfer Percent,0
VIC,220,Jagajaga,1,1,42080,MOHAMED,Abdi,IND,Independent,N,N,Preference Count,0
VIC,220,Jagajaga,1,1,42080,MOHAMED,Abdi,IND,Independent,N,N,Preference Percent,0
VIC,220,Jagajaga,1,1,42080,MOHAMED,Abdi,IND,Independent,N,N,Transfer Count,-1518
VIC,220,Jagajaga,1,1,42080,MOHAMED,Abdi,IND,Independent,N,N,Transfer Percent,-100
VIC,220,Jagajaga,1,2,41536,RANCIE,Rae,FFPA,Family First,N,N,Preference Count,3213
VIC,220,Jagajaga,1,2,41536,RANCIE,Rae,FFPA,Family First,N,N,Preference Percent,2.89
VIC,220,Jagajaga,1,2,41536,RANCIE,Rae,FFPA,Family First,N,N,Transfer Count,438
VIC,220,Jagajaga,1,2,41536,RANCIE,Rae,FFPA,Family First,N,N,Transfer Percent,28.85
VIC,220,Jagajaga,1,3,40764,PARR,Chris,LP,Liberal,N,N,Preference Count,32948
VIC,220,Jagajaga,1,3,40764,PARR,Chris,LP,Liberal,N,N,Preference Percent,29.66
VIC,220,Jagajaga,1,3,40764,PARR,Chris,LP,Liberal,N,N,Transfer Count,224
VIC,220,Jagajaga,1,3,40764,PARR,Chris,LP,Liberal,N,N,Transfer Percent,14.76
VIC,220,Jagajaga,1,4,41095,SANDFORD,Jy,GVIC,The Greens,N,N,Preference Count,17537
VIC,220,Jagajaga,1,4,41095,SANDFORD,Jy,GVIC,The Greens,N,N,Preference Percent,15.79
VIC,220,Jagajaga,1,4,41095,SANDFORD,Jy,GVIC,The Greens,N,N,Transfer Count,203
VIC,220,Jagajaga,1,4,41095,SANDFORD,Jy,GVIC,The Greens,N,N,Transfer Percent,13.37
VIC,220,Jagajaga,1,5,41542,KEARNEY,Chris,IND,Independent,N,N,Preference Count,5525
VIC,220,Jagajaga,1,5,41542,KEARNEY,Chris,IND,Independent,N,N,Preference Percent,4.97
VIC,220,Jagajaga,1,5,41542,KEARNEY,Chris,IND,Independent,N,N,Transfer Count,358
VIC,220,Jagajaga,1,5,41542,KEARNEY,Chris,IND,Independent,N,N,Transfer Percent,23.58
VIC,220,Jagajaga,1,6,41617,RALPH,Leslie,ON,Pauline Hanson's One Nation,N,N,Preference Count,4348
VIC,220,Jagajaga,1,6,41617,RALPH,Leslie,ON,Pauline Hanson's One Nation,N,N,Preference Percent,3.91
VIC,220,Jagajaga,1,6,41617,RALPH,Leslie,ON,Pauline Hanson's One Nation,N,N,Transfer Count,51
VIC,220,Jagajaga,1,6,41617,RALPH,Leslie,ON,Pauline Hanson's One Nation,N,N,Transfer Percent,3.36
VIC,220,Jagajaga,1,7,40833,THWAITES,Kate,ALP,Australian Labor Party,Y,Y,Preference Count,47528
VIC,220,Jagajaga,1,7,40833,THWAITES,Kate,ALP,Australian Labor Party,Y,Y,Preference Percent,42.78
VIC,220,Jagajaga,1,7,40833,THWAITES,Kate,ALP,Australian Labor Party,Y,Y,Transfer Count,244
VIC,220,Jagajaga,1,7,40833,THWAITES,Kate,ALP,Australian Labor Party,Y,Y,Transfer Percent,16.07
VIC,220,Jagajaga,2,1,42080,MOHAMED,Abdi,IND,Independent,N,N,Preference Count,0
VIC,220,Jagajaga,2,1,42080,MOHAMED,Abdi,IND,Independent,N,N,Preference Percent,0
VIC,220,Jagajaga,2,1,42080,MOHAMED,Abdi,IND,Independent,N,N,Transfer Count,0
VIC,220,Jagajaga,2,1,42080,MOHAMED,Abdi,IND,Independent,N,N,Transfer Percent,0
VIC,220,Jagajaga,2,2,41536,RANCIE,Rae,FFPA,Family First,N,N,Preference Count,0
VIC,220,Jagajaga,2,2,41536,RANCIE,Rae,FFPA,Family First,N,N,Preference Percent,0
VIC,220,Jagajaga,2,2,41536,RANCIE,Rae,FFPA,Family First,N,N,Transfer Count,-3213
VIC,220,Jagajaga,2,2,41536,RANCIE,Rae,FFPA,Family First,N,N,Transfer Percent,-100
VIC,220,Jagajaga,2,3,40764,PARR,Chris,LP,Liberal,N,N,Preference Count,34125
VIC,220,Jagajaga,2,3,40764,PARR,Chris,LP,Liberal,N,N,Preference Percent,30.72
VIC,220,Jagajaga,2,3,40764,PARR,Chris,LP,Liberal,N,N,Transfer Count,1177
VIC,220,Jagajaga,2,3,40764,PARR,Chris,LP,Liberal,N,N,Transfer Percent,36.63
VIC,220,Jagajaga,2,4,41095,SANDFORD,Jy,GVIC,The Greens,N,N,Preference Count,17819
VIC,220,Jagajaga,2,4,41095,SANDFORD,Jy,GVIC,The Greens,N,N,Preference Percent,16.04
VIC,220,Jagajaga,2,4,41095,SANDFORD,Jy,GVIC,The Greens,N,N,Transfer Count,282
VIC,220,Jagajaga,2,4,41095,SANDFORD,Jy,GVIC,The Greens,N,N,Transfer Percent,8.78
VIC,220,Jagajaga,2,5,41542,KEARNEY,Chris,IND,Independent,N,N,Preference Count,5967
